name,smiles,150_20,NssssN,SssssN,ETA_shape_y,RNCG,AATSC1are,GhoseFilter,AATSC1se,AATSC1pe,JGI4,AATSC1i,NssssC,SssssC,AETA_eta_B,piPC8,NddsN,SIC3,JGI3,NssNH,MATS1i,AATS4v,BIC3,ATSC6s,GATS4d,n10FHRing,VE2_Dt,VE2_Dzm,VE2_DzZ,VE2_A,VE2_Dzi,VE2_Dzare,VE2_Dzpe,VE2_Dzse,VE2_D,AXp-5d,MATS1are,BCUTs-1l,VE2_Dzv,AETA_eta_BR,VE2_Dzp,NsNH2,AETA_eta_FL,SlogP_VSA5,AATSC2v,ATSC3s,SsNH2,MATS1pe,nBase,piPC7,NdCH2,Xch-7dv,ATSC8Z,ATSC4s,NssO,BCUTc-1l,ATSC7m,fMF,AATSC3s,AETA_eta_RL,SssO,GATS2c,ATSC8m,MPC10,ATS8s,HybRatio,ATSC7Z,FCSP3,GATS2se,ATSC5are,AETA_eta_L,Xch-6dv,AXp-3d,MATS4pe,MPC8,C4SP3,MPC9,AETA_beta,n10FAHRing,GATS4pe,AATSC0d,SsssN,AETA_beta_ns_d,AETA_beta_ns,SIC0,SsBr,GGI6,RotRatio,GATS2are,BIC0,MWC08,MWC06,MWC10,NdsN,MWC07,MWC09,GATS2s,NdssS,MWC05,MWC04,VE3_A,MPC7,SRW08,SRW06,SRW10,NtCH,Xpc-6d,AETA_dBeta,GATS2pe,Xc-4dv,VE3_Dzp,MWC03,VR3_Dzi,ATS8m
Mepenzolate bromide,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,0.503,1,0.8264377,0.16806723,0.22730489,0.000405099,1,-0.001655629,0.001776608,0.035777777,-0.20515235,1,-1.7945337,0.019909792,6.057223,0,0.8029008,0.06859756,0,-0.14882064,146.36363,0.77103084,-28.996843,1.0490663,0,0.19637594,0.19721705,0.19721676,0.16617444,0.19739115,0.19723389,0.19723117,0.19721496,0.19707459,0.07542406,0.003887809,1.1531657,0.19713458,0.030229792,0.19718955,0,0.23280384,23.968546,3.8935504,36.514248,0,0.01773282,1,5.828578,0,0.20587537,-188.86852,16.216455,1,-0.48392555,-1058.7769,0.4117647,0.26652735,0.47665876,5.7963634,1.5214151,-897.0453,68,285.83334,0.3809524,-224.4533,0.3809524,0.94390744,-3.0129914,0.24385491,0.13631882,0.18051115,0.0950835,78,0,72,1.16,0,1.1056334,0.6374471,0,0,0.54,0.24227527,0,0.6261225,0.14814815,0.9933333,0.2326585,10.214386,8.420462,12.015414,0,9.303375,11.103136,0.6035356,0,7.5126176,6.639876,2.3404493,76,8.563122,6.910751,10.263781,0,12.318216,-0.08,0.97371566,0.27795085,2.5115767,5.739793,5.8895955,4729.648
5-Bromo-2-methoxypyrimidine,COc1ncc(Br)cn1,0.4627,0,0,0.20134228,0.5077009,-0.009608164,0,-0.013870551,-0.005056633,0.08555555,-0.9609402,0,0,0.009835007,0,0,0.9107951,0.027777778,0,-0.59303826,172.42738,0.8483796,3.738718,1.0211221,0,0.33164003,0.32812825,0.32810092,0.31737643,0.32568392,0.32645664,0.32661214,0.32670698,0.32846847,0.09812667,-0.06399087,1.0438881,0.32595083,0.019390563,0.324389,0,0.2913662,0,19.723942,1.3156066,0,-0.03482468,0,2.7842393,0,0.039536823,0,-9.696061,1,-0.49771938,-2488.6948,0.42857143,0.07308925,0.48063317,4.726111,1.0530101,0,0,0,0.2,-475.16327,0.2,1.1949425,0.3524245,0.18926696,0.016666668,0.22606489,-0.8985161,0,0,0,1.4444444,0,2.0634985,0.5153061,0,0.11111111,0.7777778,0.5268691,3.194056,0,0.11111111,1.1630377,0.49076355,8.386401,6.8167357,9.957265,0,7.598399,9.169831,1.0823244,0,6.0282784,5.2522736,0.9441973,2,7.0553126,5.556828,8.590258,0,1.1710976,0.11111111,1.1275617,0,0.9660522,4.465908,3.2958245,0
5-Nitro-2-oxindole,O=C1NC2=CC=C([N+]([O-])=O)C=C2C1,0.7755,0,0,0.41379312,0.28156105,0.035168394,0,0.025521737,0.02737302,0.050694443,0.30766007,0,0,0.019193059,5.4691143,1,0.9504402,0.06495098,1,0.19055259,167.62848,0.869407,-41.151276,0.88735133,0,0.27653378,0.27363372,0.27363563,0.2565428,0.2736451,0.2737697,0.2736824,0.27362847,0.27339068,0.076364666,0.17126247,1.3898033,0.27124107,0.032423828,0.26902506,0,0.28924122,5.5634513,-4.5487366,-14.13281,0,0.15009509,0,5.489067,0,0.10412048,0,-18.721607,0,-0.3875906,-23.1179,0.47368422,-0.35332024,0.474208,0,0.7996177,0,4,0,0.125,-4.3213296,0.125,0.41129404,-1.2097554,0.18496677,0.09312949,0.18133838,-0.12745368,31,0,12,1.3846154,0,1.0677339,0.6925208,0,0.03846154,0.7307692,0.42678347,0,0.19274376,0.071428575,0.41167614,0.3903965,9.436759,7.6884556,11.18804,0,8.556991,10.309119,0.3947164,0,6.8079348,5.948035,1.4668539,37,7.785305,6.196444,9.42052,0,4.0636153,0.07692308,0.40981668,0,1.5143628,5.0689044,4.2550735,0
"2,4,6-TRICHLOROPHENOL, 98%",Oc1c(Cl)cc(Cl)cc1Cl,0.5896,0,0,0.3652174,0.6380325,-0.029526627,0,-0.024902841,-0.032756213,0.07492063,0.2218474,0,0,0.030515267,0,0,0.9584249,0.07692308,0,0.19828805,256.5631,0.8866484,0.39330578,0.72761196,0,0.31509247,0.31289363,0.3128521,0.29796526,0.31077406,0.31082436,0.31111547,0.31117296,0.31230175,0.08154179,-0.25499514,1.2892144,0.30981663,0.039115265,0.30889532,0,0.2729469,0,-1.7180495,-0.2979927,0,-0.20657666,0,2.7842393,0,0.08018529,0,-5.509893,0,-0.28256315,0,0.46153846,-0.012956205,0.4609061,0,0.6969998,0,0,0,0,0,0,0.7998877,0.36340415,0.1879592,0.020833334,0.2089653,-0.11923833,0,0,0,1.4,0,1.3310571,0.7928994,0,0.2,0.8,0.47990483,0,0,0,0.65104365,0.44396475,8.879473,7.2086005,10.551192,0,8.029107,9.701188,0.6513458,0,6.3578424,5.5412636,1.0918067,2,7.4389715,5.8435445,9.078065,0,3.2773697,0.2,0.6785424,0,1.1278323,4.691348,3.5711348,0
"4-AMINOPYRIDINE, 98%",Nc1ccncc1,0.2709,0,0,0.15151516,0.5656739,-0.019629586,0,-0.010391479,-0.016642604,0.11111111,-0.018163895,0,0,0.00290953,0,0,0.9584249,0.0375,0,-0.010897415,89.50835,0.8866484,0,0.6072664,0,0.37731346,0.37401196,0.37401235,0.370595,0.37410173,0.374059,0.37403235,0.37400952,0.3755833,0.11263095,-0.22069213,1.5491415,0.37295955,0.015195245,0.37247014,1,0.3290988,0,-6.1115212,-4.337278,5.3177776,-0.19339623,0,0,0,0.014344383,0,1.2715319,0,-0.37347898,0,0.46153846,-0.20653705,0.48483527,0,0.7306888,0,0,0,0,0,0,0.99756825,0.06326627,0.15573646,0.0248452,0.23673086,0.1802957,0,0,0,1.5357143,0,0.7543999,0.40236688,0,0.071428575,0.9285714,0.39467868,0,0,0,0.96499,0.36512116,7.851272,6.368187,9.33565,0,7.0992017,8.583543,0.7389474,0,5.616771,4.890349,0.59658974,0,6.652863,5.209486,8.12415,0,0.4082483,0.32142857,0.94609165,0,0.60163677,4.1431346,2.614893,0
"3,4-Dichloroaniline",NC1=CC=C(Cl)C(Cl)=C1,0.5866,0,0,0.3106509,0.6036069,-0.022858163,0,-0.015049143,-0.0243,0.10333333,0.4795391,0,0,0.023981806,0,0,0.9249573,0.05625,0,0.33985534,150.81013,0.8615713,0.34161043,0.88178295,0,0.33224872,0.32910833,0.32908136,0.31808743,0.3278272,0.32770026,0.32789025,0.32789624,0.32934007,0.0951143,-0.32406744,1.2846546,0.32657024,0.03353736,0.32645363,1,0.282609,0,0.8292014,-2.8287003,5.3844137,-0.21306635,0,2.1510353,0,0.06844336,0,-0.72703576,0,-0.28751373,0,0.42857143,-0.11314801,0.46648636,0,0.5130031,0,0,0,0,0,0,0.6519017,0.1372546,0.18387738,0.024056261,0.22002818,0.040868584,0,0,0,1.4166666,0,1.0842115,0.65816325,0,0.16666667,0.8333333,0.45369995,0,0,0,0.565892,0.42260852,8.579416,6.96319,10.19694,0,7.764296,9.382696,0.5365317,0,6.1463294,5.351858,0.94643503,1,7.2174435,5.6664267,8.806724,0,2.075933,0.25,0.5715977,0,0.9723967,4.5325994,3.292459,0
Metformin Hydrochloride,CN(C)C(=N)N=C(N)N,0.8387,0,0,0.35,0.24104509,-0.039626643,0,-0.023344656,-0.030947369,0.053333335,-1.1195467,0,0,0.041959144,0,0,0.6817419,0.0625,0,-0.89020795,107.13499,0.6708166,-19.926666,0.99526066,0,0.32831958,0.32752597,0.327526,0.30827945,0.32752782,0.32752723,0.32752657,0.3275259,0.32831958,0.13608277,-0.3043083,1.6075407,0.32750154,0.041959144,0.3274913,2,0.24890341,0,10.864573,-11.836111,9.982778,-0.25263157,5,0,0,0,0,2.2327778,0,-0.412797,712.95154,0,-0.39453703,0.44850904,0,0.50687885,0,0,0,0.5,150,0.5,0.60117036,-1.1662875,0.19960561,0,0.2476576,0.056842104,0,0,0,1,0,0.9515,0.5275,1.4997222,0,0.33333334,0.33289742,0,0,0,0.6278335,0.32756254,8.0497465,6.555357,9.546884,1,7.284135,8.7852335,0.28047857,0,5.7838254,5.0689044,0.91511554,0,6.8167357,5.398163,8.267962,0,1.3608277,-0.33333334,0.6479655,0,0.97557026,4.2904596,3.198126,0
4-Iodoanisole,COc1ccc(I)cc1,0.1719,0,0,0.1826087,0.7422502,0.005429687,0,0.000489469,0.005041016,0.08555555,-0.165003,0,0,0.009835007,0,0,0.9257049,0.027777778,0,-0.108105086,172.02283,0.87167674,1.415353,0.8160344,0,0.33164003,0.3288095,0.3287942,0.31737643,0.32665464,0.32693508,0.32723078,0.32712507,0.32846847,0.09812667,0.054523703,1.0053091,0.32509708,0.019390563,0.32285488,0,0.26875106,0,11.378178,-0.30792356,0,0.052706383,0,2.7842393,0,0.08176975,0,-3.3634257,1,-0.5293441,-4587.4033,0.375,-0.011843214,0.48063317,4.965833,1.495928,0,0,0,0.14285715,-812.9531,0.14285715,1.5826067,0.002032031,0.21188213,0.027777778,0.22606489,-0.30264726,0,0,0,1.3333334,0,1.2859831,0.49609375,0,0.11111111,0.7777778,0.3858911,0,0,0.11111111,1.498396,0.36336884,8.386401,6.8167357,9.957265,0,7.598399,9.169831,1.3054839,0,6.0282784,5.2522736,0.9441973,2,7.0553126,5.556828,8.590258,0,1.1710976,0.22222222,1.411729,0,0.96131176,4.465908,3.2861686,0
"2-AMINOPHENOL, 98%",OC1=CC=CC=C1N,0.436,0,0,0.26785713,0.47123408,-0.03775911,0,-0.020750009,-0.034740444,0.11111111,0.51744413,0,0,0.013710389,0,0,0.9317445,0.046875,0,0.34832644,104.81158,0.87297106,2.3703704,0.6788793,0,0.35271928,0.34910354,0.34910592,0.34023914,0.34912455,0.3492828,0.3491677,0.34909663,0.3502755,0.10243774,-0.2925289,1.4662572,0.34687135,0.024460388,0.34540913,1,0.30974174,0,-6.2002783,7.5555553,5.269815,-0.28736866,0,2.1510353,0,0.028460108,0,-16,0,-0.28730267,0,0.4,0.2798354,0.4755663,0,0.64276236,0,0,0,0,0,0,0.62004083,0.16815156,0.16582458,0.027777778,0.23093967,-0.42832142,0,0,0,1.4375,0,1.692766,0.51555556,0,0.125,0.875,0.4000129,0,0,0,0.598148,0.3747805,8.287277,6.717805,9.857915,0,7.5016346,9.072342,0.62241596,0,5.9322453,5.1532917,0.77819145,1,7.0003343,5.4764633,8.555837,0,1.1380712,0.3125,0.5986658,0,0.79327226,4.3694477,2.979275,0
2-Phenylbutyric acid,CCC(C(=O)O)c1ccccc1,0.9217,0,0,0.2647059,0.4103133,-0.009722223,1,-0.005775889,-0.009239931,0.027008547,0.095547065,0,0,0.013416225,4.123094,0,0.89540285,0.0625,0,0.071733296,159.39044,0.8539807,-4.4658084,1.2900641,0,0.28508776,0.28453818,0.28453872,0.265467,0.28447774,0.28456512,0.28454527,0.28453758,0.28453058,0.094577275,-0.078475334,1.2412642,0.28388795,0.020582892,0.28301153,0,0.23572497,24.825916,-4.385799,-7.3249903,0,-0.07891241,0,4.2749286,0,0.018518519,28.444445,-2.2417052,0,-0.33369154,82.71306,0.25,-0.13820736,0.4794349,0,0.55851346,136.13445,0,4,0.3,16.88889,0.3,0.31924456,-1.9688889,0.24370992,0.032075014,0.19905767,-0.05324135,6,0,0,1.1666666,0,1.0990472,0.5,0,0,0.625,0.28899065,0,0.12,0.25,0.37613508,0.27562168,8.8930235,7.2520537,10.535317,0,8.064951,9.70729,0.37982205,0,6.424869,5.616771,1.3409634,10,7.4295206,5.888878,9.012499,0,2.8025794,0.083333336,0.42525738,0,1.4049605,4.7957907,4.000772,4.064256
2-phenylbutanoic acid,CCC(C1=CC=CC=C1)C(=O)O,0.7778,0,0,0.2647059,0.4103133,-0.009722223,1,-0.005775889,-0.009239931,0.027008547,0.095547065,0,0,0.013416225,4.123094,0,0.89540285,0.0625,0,0.071733296,159.39044,0.8539807,-4.4658084,1.2900641,0,0.28508776,0.28453818,0.28453872,0.265467,0.28447774,0.28456512,0.28454527,0.28453758,0.28453058,0.094577275,-0.078475334,1.2412642,0.28388795,0.020582892,0.28301153,0,0.23572497,24.825916,-4.385799,-7.3249903,0,-0.07891241,0,4.2749286,0,0.018518519,28.444445,-2.2417052,0,-0.33369154,82.71306,0.25,-0.13820736,0.4794349,0,0.55851346,136.13445,0,4,0.3,16.88889,0.3,0.31924456,-1.9688889,0.24370992,0.032075014,0.19905767,-0.05324135,6,0,0,1.1666666,0,1.0990472,0.5,0,0,0.625,0.28899065,0,0.12,0.25,0.37613508,0.27562168,8.8930235,7.2520537,10.535317,0,8.064951,9.70729,0.37982205,0,6.424869,5.616771,1.3409634,10,7.4295206,5.888878,9.012499,0,2.8025794,0.083333336,0.42525738,0,1.4049605,4.7957907,4.000772,4.064256
"1,3,5-Trimethoxybenzene",COC1=CC(OC)=CC(OC)=C1,0.7915,0,0,0.27272728,0.33333334,0.003125,1,-0.00414275,0.007092188,0.057777777,-0.43140644,0,0,0.009888217,2.7842393,0,0.5246802,0.0625,0,-0.33555573,173.56195,0.50592977,-23.923178,1.2321428,0,0.28690374,0.28312743,0.28313237,0.26325727,0.28263348,0.28337708,0.28319135,0.28312224,0.28370568,0.09294625,0.018450184,1.4875344,0.27987766,0.017054884,0.277949,0,0.28782618,0,16.950834,-7.671875,0,0.04540498,0,4.3429933,0,0.029462783,204.1875,8.0494795,3,-0.52963716,-216.324,0.25,-0.21310765,0.4829629,15.1175,1.5395017,972,0,27,0.33333334,-43.3125,0.33333334,1.6484718,0.5475,0.19513673,0.024056261,0.20733616,0.40985954,3,0,0,1.25,0,0.41514462,0.5,0,0.125,0.625,0.30657592,0,0,0.25,1.5777273,0.29561985,8.92758,7.2730927,10.582967,0,8.091015,9.74619,1.3346628,0,6.437752,5.6240177,1.3326046,12,7.4342575,5.888878,9.031812,0,2.7469263,0,1.5201529,0,1.3869106,4.7957907,4.025854,27.433727
"4,4'-Difluorobenzophenone",O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,0.7933,0,0,0.3376206,0.2893295,0.000225,1,0.00033124,6.27E-05,0.04777778,0.0774133,0,0,0.01559436,5.668371,0,0.80007106,0.045454547,0,0.023577917,194.96931,0.73365915,60.54321,1.0094044,0,0.24691805,0.24677375,0.24670634,0.23265861,0.24676558,0.24680746,0.24675475,0.24666774,0.24620236,0.081998095,0.000805369,1.466624,0.245002,0.02634436,0.24214159,0,0.31174502,15.92144,-7.90321,-19.665123,0,0.000258257,0,5.537826,0,0.048775803,-4.4444447,-48.614197,0,-0.37754795,389.36627,0.5416667,-0.39330247,0.479044,0,0.82140136,-29.134811,24,109.44444,0,79.111115,0,0.619338,-0.79875,0.16729897,0.055555556,0.20029168,-0.26851633,28,0,24,1.484375,0,1.2583858,0.6041667,0,0.0625,0.90625,0.32655105,0,0.24163266,0.11764706,0.60161763,0.29944485,9.420358,7.7323694,11.111866,0,8.573007,10.263781,0.6101452,0,6.886532,6.052089,1.7844093,32,7.9021177,6.3332796,9.508592,0,4.224437,0.328125,0.5935512,0,1.8243597,5.209486,4.750414,1186.1176
9-(2-Hydroxyethyl)anthracene,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,0.984,0,0,0.3,0.39480683,-0.005317063,1,-0.003031402,-0.004936632,0.0448,0.16383679,0,0,0.00094326,7.491715,0,0.86977476,0.042410713,0,0.119864985,208.0066,0.8096755,4.3600993,1.5434668,0,0.24207659,0.23809452,0.23809549,0.21897556,0.23799337,0.2381422,0.23810695,0.23809351,0.23892562,0.071395524,-0.08541787,1.3376791,0.2371824,0.01611973,0.23615575,0,0.2802834,5.5634513,-1.2300754,-3.02191,0,-0.076964684,0,7.0388384,0,0.11427722,57.668053,-0.57567346,0,-0.3724614,9.713688,0.4516129,-0.04139603,0.49401048,0,0.82938373,281.86642,56,39,0.125,0.8616025,0.125,0.9055323,0.1098231,0.21372709,0.07359775,0.16927396,-0.022129577,82,0,80,1.3970588,0,0.6700757,0.541103,0,0,0.8235294,0.23620977,0,0.23918368,0.10526316,0.93703836,0.21988827,9.876373,8.068716,11.686719,0,8.970941,10.780476,0.932336,0,7.166266,6.2709885,1.8450464,78,8.168203,6.505784,9.892376,0,7.2378464,0.25,0.9504917,0,1.9205779,5.379897,4.981731,120.137474
"3,4,5-TRIMETHYLPHENOL, 97%",Cc1cc(O)cc(C)c1C,0.8693,0,0,0.41379312,0.6401459,-0.008264462,0,-0.004592529,-0.008072521,0.07492063,0.10241442,0,0,0.030515267,0,0,0.7092034,0.07692308,0,0.07739504,134.85631,0.6810383,-0.9247016,1.2006238,0,0.31509247,0.31044206,0.31044298,0.29796526,0.31034374,0.31048644,0.31045377,0.3104411,0.31230175,0.08154179,-0.102564104,1.4067625,0.309449,0.039115265,0.30826336,0,0.23941423,16.690355,13.833046,-6.99449,0,-0.100672245,0,2.7842393,0,0.07181695,0,1.9954087,0,-0.33517188,80.57916,0.27272728,-0.17059733,0.4609061,0,0.47552451,0,0,0,0.33333334,16.76033,0.33333334,0.5259295,-0.72404957,0.22149186,0.020833334,0.2089653,-0.038918003,0,0,0,1.175,0,0.77677804,0.61157024,0,0.05,0.65,0.2707094,0,0,0,0.5218711,0.25995854,8.879473,7.2086005,10.551192,0,8.029107,9.701188,0.4507292,0,6.3578424,5.5412636,1.0918067,2,7.4389715,5.8435445,9.078065,0,3.2773697,0.125,0.5307306,0,1.1257843,4.691348,3.5777726,0
dibenzoyl-L-tartaric acid,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,0.998,0,0,0.34285715,0.14113592,-0.023682317,1,-0.017735686,-0.019939018,0.041637428,0.012788002,0,0,0.019902268,5.2646313,0,0.7674256,0.04605263,0,0.009393451,196.73337,0.7200066,30.3525,1.1987705,0,0.19135538,0.19351281,0.19351183,0.17124587,0.19360892,0.19346242,0.19350003,0.19351384,0.19320902,0.08694614,-0.10644934,1.20716,0.19406381,0.026517652,0.19429705,0,0.2894058,20.715977,-8.951739,-9.946875,0,-0.10059301,0,5.3816237,0,0.032075014,-120.1,-59.071945,2,-0.473562,-202.21931,0.45,-0.11702206,0.47679827,9.523329,0.97945976,-541.34344,44,426.66666,0.11111111,-44.9875,0.11111111,0.61981297,4.196875,0.18739247,0.06415003,0.1922634,-0.091064595,48,0,48,1.3076923,0,1.3022748,0.61,0,0,0.6923077,0.28427434,0,0.6546939,0.25925925,0.6067044,0.26670912,9.899429,8.199464,11.604054,0,9.046762,10.750449,0.51188004,0,7.347944,6.508769,2.4489532,52,8.327243,6.769642,9.926472,0,8.39949,0.07692308,0.605848,0,2.5752409,5.659482,5.9436255,5500.6494
Sulindac,CC1=C(C2=CC(F)=CC=C2/C1=C\C3=CC=C(S(C)=O)C=C3)CC(O)=O,0.9973,0,0,0.4400786,0.28332338,-0.007907071,1,0.000109225,-0.005451768,0.04542042,0.13124579,0,0,0.022045298,7.210264,0,0.9403482,0.06059028,0,0.065769665,211.12231,0.8811043,-24.586315,1.1721929,0,0.19870299,0.19709256,0.19708304,0.15711002,0.19623329,0.19638842,0.19641508,0.19647688,0.19642504,0.06976666,-0.046865754,0.4096968,0.19593093,0.0323653,0.19505863,0,0.25647426,30.034914,4.7554393,-38.720734,0,-0.035633948,0,6.812723,0,0.26846123,204.22449,-7.338897,0,-0.37540606,33.623543,0.3809524,-0.42550257,0.47452325,0,0.49918297,948.8696,119,230.66873,0.15,12.489796,0.15,0.47496343,1.3192445,0.21804899,0.15930772,0.17355187,-0.04416006,121,0,122,1.3,0,0.683981,0.6899093,0,0.04,0.72,0.29052362,0,0.4768254,0.14814815,0.4541573,0.27222002,10.250935,8.438799,12.073803,0,9.339349,11.15889,0.4547673,1,7.5320883,6.645091,2.2843575,112,8.496786,6.880384,10.164505,0,10.683724,0.14,0.4646996,0,2.5007114,5.7462034,5.9148445,4847.6646
,IC1=CC(I)=CC=C1,0.5076,0,0,0.1590909,0.21358322,2.20E-17,0,1.36E-17,4.31E-17,0.074074075,-5.83E-16,0,0,0.015814982,0,0,0.9535095,0.071428575,0,-3.84E-16,275.85614,0.8749403,0,0.825,0,0.3526438,0.3525517,0.35247797,0.34209186,0.34763786,0.34740564,0.34817305,0.34803566,0.35025185,0.097140454,9.98E-16,1.0052683,0.34979573,0.026564984,0.3515232,0,0.23353034,0,-3.0243785,-0.62456334,0,1.30E-15,0,0,0,0.14085904,0,0.00573735,0,-0.3008358,0,0.5,-0.029741112,0.47346172,0,0.7809441,0,0,0,0,0,0,0.82807606,0.065975,0.23993137,0.027777778,0.21985847,0.17714524,0,0,0,1.375,0,1.0790498,0.5555556,0,0.125,0.875,0.40701902,0,0,0,1.2219138,0.37348062,8.244071,6.690842,9.7981825,0,7.4413204,8.995289,1.2101436,0,5.888878,5.1416636,0.78362197,0,6.947937,5.4510384,8.479907,0,1.02022,0.375,0.7892005,0,0.8108184,4.3438053,2.9880962,0
"9-ANTHRACENEMETHANOL, 97%",OCc1c2ccccc2cc3ccccc13,0.944,0,0,0.31914893,0.40478998,-0.006329932,1,-0.003569835,-0.005944668,0.048695654,0.17705207,0,0,0.001002214,7.4572487,0,0.8662763,0.04398148,0,0.13003977,207.41661,0.79941165,-8.202381,1.4838843,0,0.24971245,0.24635868,0.24635963,0.2297262,0.24625781,0.24640559,0.24637093,0.24635768,0.24680847,0.07198946,-0.096399896,1.3481712,0.24540523,0.017127214,0.24427232,0,0.29626542,5.5634513,-0.9382112,1.2332766,0,-0.0889725,0,7.0118337,0,0.11427722,44.34694,2.3630245,0,-0.36849937,140.21419,0.5,0.019269947,0.49363613,0,0.8387501,213.12589,50,16,0.06666667,28.454082,0.06666667,0.9149219,-0.1244898,0.19737071,0.07359775,0.16979258,0.011518203,74,0,72,1.453125,0,0.8419794,0.56122446,0,0,0.875,0.24503398,0,0.15836735,0.055555556,0.9395604,0.22612071,9.841878,8.035603,11.650119,0,8.937613,10.745335,0.9431449,0,7.133296,6.2363696,1.7717252,72,8.14584,6.475433,9.873904,0,7.217248,0.296875,0.9483753,0,1.8331207,5.3423343,4.8254986,56.556866
2-chloroaniline,C1=CC=C(C(=C1)N)Cl,0.2708,0,0,0.24305555,0.58509654,-0.019193878,0,-0.011012572,-0.0195,0.11111111,0.45846608,0,0,0.013710389,0,0,0.9249573,0.046875,0,0.31125575,124.99055,0.8615713,0.7686251,0.7,0,0.35271928,0.349756,0.34974468,0.34023914,0.349028,0.34890997,0.34902737,0.34901547,0.3502755,0.10243774,-0.2933745,1.3003068,0.3477173,0.024460388,0.34746557,1,0.29880866,0,-4.0321054,-0.612101,5.3878703,-0.21398817,0,2.1510353,0,0.047534548,0,-1.4049268,0,-0.29069635,0,0.42857143,-0.024484042,0.4755663,0,0.64380383,0,0,0,0,0,0,0.60542375,0.005051021,0.17675763,0.027777778,0.23093967,-0.4565641,0,0,0,1.4375,0,1.7042121,0.53061223,0,0.125,0.875,0.4180521,0,0,0,0.5973236,0.3894036,8.287277,6.717805,9.857915,0,7.5016346,9.072342,0.6528348,0,5.9322453,5.1532917,0.77819145,1,7.0003343,5.4764633,8.555837,0,1.1380712,0.3125,0.59426606,0,0.79920834,4.3694477,2.9803252,0
"1,4-Dibromo-2,5-difluorobenzene",C1=C(C(=CC(=C1Br)F)Br)F,0.5751,0,0,0.32061067,0.39386603,-7.63E-17,0,-6.25E-17,1.85E-17,0.10074074,-8.88E-16,0,0,0.030515267,0,0,1,0.057692308,0,-1.77E-16,251.55247,0.9175999,0,0.8534483,0,0.31507412,0.31265435,0.31247157,0.29865313,0.3107128,0.31091717,0.31103152,0.3109605,0.31210703,0.0876019,-1.98E-16,1.0422395,0.3086723,0.039115265,0.3047666,0,0.25042653,0,-2.470869,-32.588543,0,5.65E-17,0,2.7842393,0,0.09758023,0,-33.93696,0,-0.28441384,0,0.5,-1.5518353,0.4609061,0,0.7760194,0,0,0,0,0,0,0.7901533,2.1147,0.21047956,0.020833334,0.21437182,-0.40587133,0,0,0,1.35,0,1.6607641,0.8055556,0,0.2,0.8,0.5,5.6886573,0,0,0.7155735,0.45879996,8.861775,7.195187,10.52956,0,8.026497,9.695048,0.66276234,0,6.3578424,5.5333896,1.0941125,2,7.4342575,5.8435445,9.066586,0,3.3735948,0.25,0.72615725,0,1.1143761,4.691348,3.5665796,0
2-AMINOBENZAMIDE,C1=CC=C(C(=C1)C(=O)N)N,0.5913,0,0,0.32374102,0.32095748,-0.03617037,0,-0.01849521,-0.032485183,0.037777778,0.58508384,0,0,0.019899951,3.1688974,0,0.9200625,0.072916664,0,0.3711201,148.99413,0.860332,3,1.1698803,0,0.31459635,0.3118474,0.31184852,0.29647443,0.3120883,0.3119821,0.31190535,0.31184044,0.31224245,0.09583684,-0.27517092,1.4449023,0.31041807,0.028499952,0.30980986,2,0.30029052,10.357988,-1.2322401,-9,10.416296,-0.26527542,0,3.9918735,0,0.029926397,0,9.666667,0,-0.35314786,85.96519,0.33333334,-0.27272728,0.4715214,0,0.5312945,0,0,0,0,18,0,0.43316576,-1.7619444,0.17123087,0.027777778,0.20227532,0.08448593,2,0,0,1.375,0,0.9735546,0.5802469,0,0.05,0.8,0.39178917,0,0,0.1,0.43104604,0.36635417,8.726644,7.09091,10.363346,0,7.8991537,9.536113,0.4688371,0,6.263398,5.4595857,1.0867908,5,7.3112183,5.7525725,8.912069,0,2.4622393,0.225,0.44880304,0,1.1307886,4.634729,3.5445511,0
,C1=CC=C(C(=C1)Cl)Cl,0.4422,0,0,0.22580644,0.22306864,2.02E-17,0,-3.06E-17,4.48E-18,0.11111111,6.29E-16,0,0,0.013710389,0,0,0.72105706,0.046875,0,5.35E-16,162.14586,0.6616419,0,0.825,0,0.35271928,0.3512221,0.3511621,0.34023914,0.34882748,0.3487617,0.349099,0.34917396,0.3502755,0.10243774,4.39E-16,1.284927,0.34861726,0.024460388,0.34928268,0,0.29012528,0,-7.3313675,-0.2924859,0,4.37E-17,0,2.1510353,0,0.06299408,0,-0.002845095,0,-0.29075626,0,0.5,-0.0139279,0.4755663,0,1.1356955,0,0,0,0,0,0,0.6439734,-0.126225,0.18544102,0.027777778,0.23093967,-0.49890378,0,0,0,1.4375,0,1.8313236,0.5555556,0,0.125,0.875,0.40701902,0,0,0,0.6379404,0.37348062,8.287277,6.717805,9.857915,0,7.5016346,9.072342,1.2197716,0,5.9322453,5.1532917,0.77819145,1,7.0003343,5.4764633,8.555837,0,1.1380712,0.3125,0.61245096,0,0.8044243,4.3694477,2.9826567,0
